solar_system_id,star_id,radius,age,luminosity,mass,metallicity,temperature,spectral_class
30006175,40064301,673400801.0,9829468160.0,2.38562665307201e+26,1.71261312644605e+30,0.00754509586840868,5026.080078125,K2
30006176,40064317,607348656.0,7518005760.0,2.59233717781319e+26,1.75538885095293e+30,0.0222484804689884,5064.51171875,K1
30006177,40064332,184847550.0,13011235840.0,8.30085829206391e+23,3.68713572491338e+29,0.0100067276507616,2577.76635742188,M8
30006178,40064335,243805919.0,12372331520.0,5.42294269390851e+24,5.78346107536861e+29,0.00331000238656998,3278.85913085938,M4
30006179,40064345,482996022.0,11037405184.0,4.33227503061732e+25,1.09186009233516e+30,0.0034183079842478,3714.80908203125,M1
30006180,40064349,158061811.0,10852554752.0,4.69810973498866e+23,3.01289002779938e+29,0.00334035535342991,2356.896484375,M0
30006181,40064363,1003313709.0,8971795456.0,1.3008220383536e+27,3.25294525665337e+30,0.0021361627150327,6541.75244140625,F7
30006182,40064370,592308056.0,13644504064.0,8.3956094453608e+25,1.29667947812454e+30,0.00260594603605568,4614.58203125,K5
30006183,40064372,908558514.0,6006938624.0,9.4411520837797e+26,2.87115711364397e+30,0.0063861608505249,6307.3359375,F9
30006184,40064383,778129679.0,11965905920.0,2.27163518253597e+26,2.1250624994397e+30,0.00483579840511084,4988.2626953125,K2
30006185,40064400,461589222.0,10873237504.0,3.64854300276076e+25,1.04376736095788e+30,0.00431002024561167,3836.1083984375,M1
30006186,40064413,488638220.0,13652245504.0,3.70609338550622e+25,1.0456186797349e+30,0.00652753282338381,3647.75830078125,M2
30006187,40064427,471468499.0,8015863296.0,1.63764106460849e+25,8.57568152873657e+29,0.0061112935654819,3200.91357421875,M4
30006188,40064431,502958468.0,11349111808.0,5.71303319361575e+25,1.17397947650489e+30,0.0050979913212359,4442.26171875,K6
30006189,40064434,328989727.0,11294663680.0,1.07503151126141e+25,7.79388204602862e+29,0.00286743836477399,3291.14721679688,M4
30006190,40064445,229956739.0,7601260544.0,3.41457793246536e+24,4.75055561066851e+29,0.00559134921059012,3023.0498046875,M6
30006191,40064448,224073584.0,7046133760.0,3.78247604927653e+24,4.97008520583097e+29,0.0174333825707436,3395.78051757813,M3
30006192,40064457,445120711.0,9623218176.0,4.00166233761905e+25,1.07081004929044e+30,0.00783976167440414,4330.5439453125,K7
30006193,40064465,757883020.0,7606545408.0,4.55797942986143e+26,2.42579488632704e+30,0.00287031452171504,5694.09326171875,G5
30006194,40064472,563773000.0,11815067648.0,7.46496613398753e+25,1.25906662244606e+30,0.00352471973747015,4592.03271484375,K5
30006195,40064479,244654883.0,6370848256.0,3.83909833021078e+24,5.00686866283934e+29,0.0056208991445601,3312.9638671875,M4
30006196,40064482,869411900.0,11097247744.0,4.42586458667528e+26,2.50963948319923e+30,0.00489785708487034,4852.2890625,K3
30006197,40064500,316841509.0,12137385984.0,1.10369037285433e+25,7.87846454099796e+29,0.00402473006397486,3587.79248046875,M2
30006198,40064504,187604003.0,7450315776.0,9.75846956845261e+23,3.92256873923287e+29,0.00309663359075785,2602.97045898438,M8
30006199,40064509,166048712.0,12182026240.0,4.57392783915151e+23,2.98166422945737e+29,0.0101993186399341,2017.26391601563,M1
30006200,40064518,373649601.0,11407385600.0,1.20958425308591e+25,8.203185038461e+29,0.00634442502632737,3448.82934570313,M3
30006201,40064528,465520171.0,12805519360.0,3.31238014563932e+25,1.01583512989569e+30,0.0057435343042016,3940.21313476563,M0
30006202,40064542,601825719.0,12504192000.0,9.08369421306585e+25,1.32502803301587e+30,0.00771916564553976,4765.076171875,K4
30006203,40064544,611311368.0,13220426752.0,1.94446520538418e+26,1.61793020736956e+30,0.00260922475717962,5684.03515625,G5
30006204,40064551,511914624.0,11610334208.0,9.93706365234575e+25,1.35774821478665e+30,0.00460247043520212,4988.6064453125,K2
30006205,40064553,564961103.0,12498408448.0,1.18513865089786e+26,1.42109668331309e+30,0.00416730530560017,5245.6015625,K0
30006206,40064559,180583847.0,12145073152.0,1.14410143892382e+24,4.13688899748074e+29,0.0146913137286901,2694.0205078125,M8
30006207,40064574,532051780.0,13225449472.0,8.00671703147326e+25,1.28100651045188e+30,0.00850240234285593,4750.71923828125,K4
30006208,40064583,623960560.0,11045697536.0,1.45127093445391e+26,1.50082503888522e+30,0.00328238215297461,4912.57275390625,K2
30006209,40064586,527325834.0,12298619904.0,7.27577309858735e+25,1.25007244102171e+30,0.00791355315595865,4781.5537109375,K3
30006210,40064593,528661650.0,11716474880.0,4.96431905099504e+25,1.13100125692323e+30,0.00752215646207333,4023.490234375,K9
30006211,40064595,482475237.0,8223442432.0,6.29030191330961e+25,1.20814032006333e+30,0.00593331223353744,4093.60498046875,K9
30006212,40064610,94702863.0,8975383552.0,7.8833124569318e+22,1.59488861015275e+29,0.00168770935852081,2050.71215820313,M1
30006213,40064614,472458776.0,13478245376.0,2.45832748507579e+25,9.51629608521002e+29,0.00498960958793759,3383.40649414063,M3
30006214,40064627,1138432446.0,7831092736.0,2.03026178683425e+27,4.22455319548e+30,0.00139377394225448,7503.0400390625,F1
30006215,40064635,563272852.0,9810122752.0,1.44015907699251e+26,1.49963666480454e+30,0.00792819540947676,4634.90185546875,K5
30006216,40064652,747412126.0,11740335104.0,4.33610346788237e+26,2.51325356693696e+30,0.00626711687073112,5438.41650390625,G8
30006217,40064660,170388627.0,4213327104.0,8.4156064076896e+23,3.73644138667704e+29,0.0188788082450628,2682.0986328125,M8
30006218,40064662,98341389.0,12361565184.0,1.06652949338695e+23,1.77249360236427e+29,0.00220683496445417,1966.14074707031,M1
30006219,40064669,543559423.0,6210949632.0,1.35561469742365e+26,1.48304657578197e+30,0.00427161203697324,5037.146484375,K2
30006220,40064692,508910010.0,7570045440.0,5.88589071480146e+25,1.18822840511992e+30,0.00665655126795173,3886.31372070313,M0
30006221,40064702,179343027.0,5739714560.0,7.29909776707794e+23,3.54302723374349e+29,0.00391858816146851,2546.88793945313,M9
30006222,40064707,515403295.0,10449003520.0,5.64042542543583e+25,1.17103611992345e+30,0.0070649441331625,4120.18212890625,K9
30006223,40064720,110486275.0,11375053824.0,1.42294337710514e+23,1.96593930070593e+29,0.00552336778491735,1985.84899902344,M1
30006224,40064725,133561044.0,13365846016.0,2.35028290904072e+23,2.34902711452928e+29,0.00468700286000967,2236.81713867188,M0
30006225,40064735,829869483.0,13015407616.0,3.19453556531801e+26,2.34938911225439e+30,0.00520098907873034,5463.4775390625,G8
30006226,40064743,1010312851.0,5699495936.0,2.08489587769224e+27,3.51952065343331e+30,0.00837753526866436,6906.85302734375,F5
30006227,40064749,190910802.0,12240142336.0,7.3678990784413e+23,3.53501696682059e+29,0.00418601464480162,2087.13940429688,M1
30006228,40064760,180196927.0,10012275712.0,8.64511128585228e+23,3.74826203666764e+29,0.00368601595982909,2503.60375976563,M9
30006229,40064763,324508275.0,11771885568.0,1.26711353736784e+25,8.36823212482661e+29,0.00403267610818148,3527.369140625,M2
30006230,40064765,492837000.0,7323049984.0,4.25980791886095e+25,1.09168706482722e+30,0.003097367240116,3876.18481445313,M0
30006231,40064772,723156521.0,5796556288.0,5.87177535846998e+26,2.52545389519279e+30,0.00655762990936637,6535.53173828125,F7
30006232,40064776,695131481.0,11680027648.0,3.28755696165851e+26,2.33519602090066e+30,0.00461191684007645,6095.98486328125,G1
30006233,40064782,281022508.0,11259210752.0,7.39514981935456e+24,6.62407328804354e+29,0.0039480933919549,3260.0673828125,M4
30006234,40064791,549472831.0,13283362816.0,6.49484771263373e+25,1.21231254974042e+30,0.00569476326927543,4499.14453125,K6
30006235,40064809,251587012.0,12540639232.0,4.68687321788957e+24,5.42739010908842e+29,0.00658202636986971,3142.90942382813,M5
30006236,40064811,131558474.0,11687111680.0,3.8607972496762e+23,2.80737981646195e+29,0.0033808418083936,2321.1259765625,M0
30006237,40064813,1257090080.0,8502484480.0,6.46463932453862e+27,6.28343546877654e+30,0.00531458295881748,9047.560546875,A6
30006238,40064819,1809511419.0,11990295552.0,4.41687801180275e+28,1.25351704847111e+31,0.00525199575349689,12193.966796875,B9
30006239,40064853,494150013.0,10737195008.0,6.68915372432254e+25,1.22443890684765e+30,0.00653125066310167,4129.4755859375,K9
30006240,40064869,907650135.0,8707744768.0,1.34041214533669e+27,3.26810397750552e+30,0.00422691227868199,6846.47216796875,F5
30006241,40064879,747274925.0,5729011200.0,4.68890224444553e+26,2.37771590648096e+30,0.00262289121747017,5505.1220703125,G7
30006242,40064889,232845660.0,12319046656.0,3.23571830192667e+24,4.62059986295312e+29,0.00663392012938857,2735.4365234375,M7
30006243,40064891,198087869.0,9717728256.0,1.20352387796239e+24,4.21931053754752e+29,0.00369711802341044,2563.21875,M8
30006244,40064901,514521229.0,7552827904.0,1.0059562945716e+26,1.36824788664573e+30,0.00391666311770678,4575.93115234375,K5
30006245,40064922,129760748.0,6024512000.0,3.52280570052175e+23,2.73038824227183e+29,0.00580799859017134,2360.43505859375,M0
30006246,40064924,770107015.0,11335225344.0,4.21514410870736e+26,2.4839596320547e+30,0.0131492568179965,5631.23779296875,G6
30006247,40064937,730827761.0,8384445440.0,3.40836800901117e+26,1.88431822064746e+30,0.0161671228706837,5476.51220703125,G8
30006248,40064941,1317771923.0,11393171456.0,4.16907631686233e+27,5.66230449423129e+30,0.00694431271404028,6980.71533203125,F5
30006249,40064978,292823083.0,10770528256.0,9.8339177605204e+24,7.50093287468369e+29,0.0059528099372983,3854.45483398438,M0
30006250,40064990,207349713.0,13196509184.0,3.58746917660507e+24,4.82966356062159e+29,0.00897258054465055,3247.36499023438,M4
30006251,40064994,975453287.0,10980869120.0,9.94240472262485e+26,3.10143602384726e+30,0.00641867844387889,5889.86181640625,G3
30006252,40065011,212177488.0,8418847744.0,3.41944066714141e+24,4.74911132210339e+29,0.00525397574529052,3006.00439453125,M6
30006253,40065023,649177906.0,5649652736.0,1.95021874486077e+26,1.63363944281682e+30,0.00222561717964709,5508.44091796875,G7
30006254,40065038,512929305.0,6767006720.0,5.32609751810584e+25,1.15875290469112e+30,0.00621286081150174,3981.66259765625,M0
30006255,40065046,514442115.0,8281523200.0,4.73145196549455e+25,1.12082754168826e+30,0.00423191301524639,3672.26489257813,M2
30006256,40065061,459471770.0,10433771520.0,3.84313724482572e+25,1.0585903782215e+30,0.0070832371711731,4072.4169921875,K9
30006257,40065094,153000619.0,9594602496.0,5.2272016264114e+23,3.13278430148636e+29,0.00292231631465256,2139.31689453125,M1
30006258,40065098,241941913.0,12846085120.0,3.76652422733879e+24,4.934216376763e+29,0.0053398129530251,2794.9833984375,M7
30006259,40065105,681821308.0,11518850048.0,2.62760108058914e+26,2.19774478198793e+30,0.00777524756267667,5402.6279296875,G8
30006260,40065121,639793680.0,10005894144.0,1.31535486295022e+26,1.46398619796274e+30,0.0020159415435046,5049.3388671875,K1
30006261,40065131,189542893.0,9258133504.0,7.7458620558725e+23,3.60616262909423e+29,0.000693236768711358,2523.10498046875,M9
30006262,40065139,218188129.0,12747028480.0,4.45570525045649e+24,5.30856101238531e+29,0.00317314569838345,3060.93701171875,M5
30006263,40065144,455580443.0,8266956800.0,4.82794550023832e+25,1.12681897805027e+30,0.00472084805369377,3927.65209960938,M0
30006264,40065152,250365336.0,13262858240.0,5.17855042858722e+24,5.66513783856315e+29,0.00446128938347101,3049.10766601563,M5
30006265,40065161,672367433.0,5894911488.0,2.32742274830088e+26,1.71067929848185e+30,0.00645399419590831,5003.46435546875,K2
30006266,40065177,112524496.0,8598204416.0,2.23503975774398e+23,2.31474367833694e+29,0.00125209451653063,2266.00927734375,M0
30006267,40065179,722191056.0,11712645120.0,1.83045196769013e+26,2.0023817650753e+30,0.00769520737230778,5054.80908203125,K1
30006268,40065215,871799049.0,5530949120.0,7.85688298379968e+26,2.71491916749443e+30,0.00787606835365295,6162.1884765625,G0
30006269,40065237,449817821.0,9149062144.0,4.56014904366566e+25,1.10884844685743e+30,0.00376835651695728,3829.94116210938,M1
30006270,40065239,770269371.0,11736908800.0,3.99405287122121e+26,2.45940317522805e+30,0.00530963018536568,5191.181640625,K0
30006271,40065265,440946285.0,7184457216.0,3.55764597958465e+25,1.04135630952639e+30,0.00847773719578981,3781.619140625,M1
30006272,40065273,642860641.0,11361285120.0,2.1238638497847e+26,1.65853288771568e+30,0.00427487306296825,5113.10400390625,K1
30006273,40065280,492024355.0,10210783232.0,7.326438003523e+25,1.2547695711781e+30,0.00448682578280568,4435.1064453125,K6
30006274,40065301,500243182.0,7459363840.0,6.9641065952586e+25,1.24220044498943e+30,0.00617251312360168,4776.24951171875,K4
30006275,40065319,558769197.0,10074382336.0,1.0052403764341e+26,1.36388094435383e+30,0.00662686722353101,4647.8740234375,K5
30006276,40065338,158018355.0,12721163264.0,4.90487864079252e+23,3.05601713415152e+29,0.00489468360319734,2187.8662109375,M0
30006277,40065340,704341123.0,9219606528.0,3.4186930206041e+26,2.29535511493662e+30,0.00556170661002398,5167.65673828125,K1
30006278,40065352,119817910.0,8608178176.0,2.1464503501939e+23,2.2815299526003e+29,0.00763599574565887,2327.7158203125,M0
30006279,40065373,98371408.0,9207309312.0,1.37941662713856e+23,1.947284064152e+29,0.0053982874378562,2111.99682617188,M1
30006280,40065383,537413715.0,9343246336.0,7.18634605032962e+25,1.24956393659884e+30,0.00614299857988954,4692.740234375,K4
30006281,40065396,523121801.0,5749611008.0,4.32354510898443e+25,1.0987679700263e+30,0.00563879078254104,3798.5771484375,M1
30006282,40065420,313760419.0,6464224768.0,8.29078536099334e+24,6.99657657852684e+29,0.00589520065113902,3463.2275390625,M3
30006283,40065425,802663142.0,8218466816.0,3.75318967556709e+26,2.32346520921003e+30,0.00200683390721679,5517.1904296875,G7
30006284,40065441,287578785.0,4799256064.0,5.6297946821183e+24,5.92890542956917e+29,0.0203042514622211,2953.93676757813,M6
30006285,40065464,634822768.0,8990569472.0,1.73935419782164e+26,1.57744313055494e+30,0.00610876129940152,4711.1708984375,K4
30006286,40065475,250497308.0,7094775296.0,5.47001820832386e+24,5.83437611962964e+29,0.001761837862432,3133.92993164063,M5
30006287,40065485,180105231.0,8006959104.0,9.95278295883905e+23,3.94817454367094e+29,0.00724804634228349,2690.1953125,M8
30006288,40065491,560650041.0,10387427328.0,6.2145466694221e+25,1.20136572644381e+30,0.00346379331313074,4404.67431640625,K6
30006289,40065495,182295211.0,7521635840.0,7.25300972993128e+23,3.52790697184398e+29,0.00354619859717786,2347.97973632813,M0
30006290,40065502,317586356.0,11269223424.0,9.14341347174578e+24,7.26426751160684e+29,0.00470441626384854,3087.091796875,M5
30006291,40065507,500106820.0,10275733504.0,7.00445930908844e+25,1.23993522023493e+30,0.00881151203066111,4653.787109375,K4
30006292,40065514,572392495.0,6790064128.0,1.8487708758274e+26,1.60770088154689e+30,0.00598119245842099,5469.55859375,G8
30006293,40065518,587469976.0,6937895424.0,1.85772529433566e+26,1.60938083508897e+30,0.00482243858277798,4914.93896484375,K2
30006294,40065537,355491892.0,12904444928.0,1.32688802098783e+25,8.53061579649588e+29,0.00621458282694221,3352.95043945313,M4
30006295,40065563,491975877.0,13317356544.0,4.18300720575307e+25,1.07973925095197e+30,0.00377107667736709,3835.18041992188,M1
30006296,40065567,1034870673.0,8706958336.0,2.28126412468803e+27,4.45461389457285e+30,0.00855232402682304,7754.1669921875,F0
30006297,40065598,284626535.0,4191793920.0,6.5360077021011e+24,6.33424012299866e+29,0.0187909733504057,3328.90258789063,M4
30006298,40065614,180372169.0,9351904256.0,1.17458165708668e+24,4.18397590257609e+29,0.0051529249176383,2748.5390625,M7
30006299,40065627,193883693.0,9955490816.0,9.36744615210203e+23,3.85740121513722e+29,0.00329438061453402,2202.63061523438,M0
30006300,40065635,598419296.0,13238441984.0,8.34654018378753e+25,1.29508263823256e+30,0.00979228783398867,4004.9013671875,K9
30006301,40065637,692788525.0,11740327936.0,3.26097077622972e+26,1.85601802278892e+30,0.00698983436450362,5427.7197265625,G8
30006302,40065639,304339093.0,13510253568.0,8.40941176044535e+24,6.99335252448166e+29,0.0035332019906491,3540.73754882813,M2
30006303,40065658,504078778.0,11766856704.0,3.2706321662046e+25,1.01333318235413e+30,0.00510771945118904,3534.21313476563,M2
30006304,40065665,96136416.0,8609156096.0,9.10303315265166e+22,1.67949093906132e+29,0.00379235646687448,2006.21276855469,M1
30006305,40065670,1701135006.0,8052973568.0,2.3134908817327e+28,9.54148813478633e+30,0.00605036970227957,9921.28125,A3
30006306,40065694,762101437.0,11550473216.0,2.27191889345982e+26,2.11592135797041e+30,0.00733506260439754,4936.18017578125,K2
30006307,40065704,666084483.0,5839110656.0,1.8899384745767e+26,1.61962965484048e+30,0.00728625152260065,4784.54541015625,K3
30006308,40065707,689819373.0,8350340096.0,2.21890129078501e+26,2.02673754021589e+30,0.005729999858886,5514.87646484375,G7
30006309,40065716,338352908.0,7773549056.0,9.02785672579979e+24,7.24840338253894e+29,0.00355296628549695,3411.25366210938,M3
30006310,40065741,641899676.0,7424211456.0,1.67043789983202e+26,1.56388215628914e+30,0.0225602220743895,4820.96240234375,K3
30006311,40065758,250754668.0,6800002560.0,4.25646485002012e+24,5.23354905422481e+29,0.0173864047974348,2864.47119140625,M7
30006312,40065769,241319785.0,4922552320.0,4.35361289830205e+24,5.30070526129372e+29,0.0172520354390144,3421.56298828125,M3
30006313,40065780,247233852.0,5050129408.0,3.56557663838447e+24,4.85878733919474e+29,0.0208563636988401,3293.11669921875,M4
30006314,40065789,330004331.0,5830348288.0,9.36362032620418e+24,7.38363382472103e+29,0.0221888683736324,3370.88452148438,M3
30006315,40065802,346352766.0,5438867968.0,1.0020148018238e+25,7.60922920518341e+29,0.0174772478640079,3589.69848632813,M2
30006316,40065806,496202859.0,12268854272.0,5.61261557523891e+25,1.16757420972326e+30,0.0164713822305202,4489.85986328125,K6
30006317,40065831,167699594.0,11381844992.0,7.38359106069494e+23,3.53959766230897e+29,0.0148165300488472,2582.65307617188,M8
30006318,40065844,235494069.0,12361743360.0,3.96792923790006e+24,5.04898083818697e+29,0.0192668419331312,3333.75854492188,M4
30006319,40065852,552040820.0,9951469568.0,1.3456967132387e+26,1.47288207860638e+30,0.0192369055002928,4844.78076171875,K3
30006320,40065864,648651030.0,10230933504.0,2.16873979749514e+26,2.06033706440472e+30,0.0196413826197386,4761.2685546875,K4
30006321,40065874,320680713.0,12380473344.0,1.22238122061844e+25,8.23476520318388e+29,0.0152943516150117,3504.28002929688,M3
30006322,40065876,569262498.0,9935672320.0,7.45235962908756e+25,1.26076690105348e+30,0.0167899616062641,4264.7607421875,K7
30006323,40065903,429977877.0,11091978240.0,3.24907391757426e+25,1.012188858508e+30,0.0161005947738886,3880.4375,M0
30006324,40065918,96464516.0,12047326208.0,1.10850439299394e+23,1.79743959775736e+29,0.0157850999385118,1841.015625,M2
30006325,40065934,720106994.0,10661991424.0,2.86700975047305e+26,1.79597294406458e+30,0.0110588828101754,5604.396484375,G6
30006326,40065951,748852887.0,4998565888.0,3.89556570461167e+26,1.96244928298043e+30,0.0110507244244218,5142.36376953125,K1
30006327,40065958,141559535.0,12336155648.0,2.57025474765617e+23,2.42672742148114e+29,0.0152274519205093,2171.74584960938,M0
30006328,40065962,780362934.0,11758963712.0,2.35164535241151e+26,2.13989541478346e+30,0.016846751794219,4858.6630859375,K3
30006329,40065982,750551016.0,12370372608.0,3.2816484695317e+26,2.35080023091733e+30,0.0169202126562595,5333.40087890625,G9
30006330,40065998,1003186274.0,12176186368.0,2.35128767004392e+27,3.93921738559983e+30,0.0124966073781252,8233.638671875,A8
30006331,40066032,94146681.0,12281332736.0,9.32074706655793e+22,1.68929192735452e+29,0.0149125754833221,1769.89929199219,M2
30006332,40066035,857121602.0,10870725632.0,4.75876153999219e+26,2.55171750639246e+30,0.0162335745990276,5964.2119140625,G2
30006333,40066043,553891902.0,11821004800.0,9.30986420813038e+25,1.33440415944135e+30,0.0181484278291464,4884.7314453125,K3
30006334,40066046,166204673.0,10386054144.0,6.73870585824498e+23,3.42824350506427e+29,0.0138879641890526,2575.81420898438,M8
30006335,40066055,696987640.0,10328092672.0,3.13655744869435e+26,2.2729142782943e+30,0.0138634769245982,5076.7001953125,K1
30006336,40066057,137616269.0,11202940928.0,3.41901214062967e+23,2.68898139958208e+29,0.0147626847028732,2353.21875,M0
30006337,40066059,101463129.0,11187480576.0,1.22208148264452e+23,1.86217568645113e+29,0.0145697901025414,2013.14501953125,M1
30006338,40066067,509862731.0,10396485632.0,8.28415052831863e+25,1.29575706772418e+30,0.0149078434333205,4310.43017578125,K7
30006339,40066073,451443660.0,12367836160.0,3.09010863935046e+25,9.97792440942986e+29,0.0120693286880851,4058.46557617188,K9
30006340,40066079,690737772.0,10209940480.0,2.0241890817917e+26,2.0227961398125e+30,0.0130751160904765,4540.1513671875,K5
30006341,40066123,365168416.0,11272836096.0,1.23926979127868e+25,8.29099989884053e+29,0.0170365329831839,3071.29638671875,M5
30006342,40066125,581368172.0,11250177024.0,2.06929432253097e+26,1.64737843140955e+30,0.016101723536849,5498.19921875,G7
30006343,40066147,241976502.0,11280121856.0,3.96863511409126e+24,5.0535158211678e+29,0.0148665094748139,2969.41772460938,M6
30006344,40066155,628566071.0,11311424512.0,1.15691559363369e+26,1.41356643549844e+30,0.0136278560385108,4354.435546875,K7
30006345,40066160,103699245.0,5947913728.0,9.67451832808676e+22,1.72113975580966e+29,0.0156163955107331,1732.94665527344,M2
30006346,40066164,469646788.0,9895821312.0,5.06715180933974e+25,1.13911118466839e+30,0.0120979733765125,4097.17333984375,K9
30006347,40066168,240193726.0,11882968064.0,4.81182944463225e+24,5.49248396426693e+29,0.017826734110713,3005.2333984375,M6
30006348,40066179,120573553.0,10214179840.0,1.73868561287651e+23,2.11348038562488e+29,0.0106194308027625,1916.21704101563,M2
30006349,40066184,932600205.0,8505657344.0,1.78351503905131e+27,4.09068974616844e+30,0.0158674772828817,7045.64111328125,F4
30006350,40066195,752783303.0,10831735808.0,1.9104056905288e+26,2.00604299692e+30,0.0131107522174716,4398.19921875,K6
30006351,40066200,190635137.0,9072384000.0,7.77838453036558e+23,3.61210449949763e+29,0.0100731598213315,2557.65087890625,M9
30006352,40066214,476505009.0,11356511232.0,3.99900416179803e+25,1.06878540077404e+30,0.0197874121367931,3862.34838867188,M0
30006353,40066220,274873243.0,10658042880.0,7.91663408617156e+24,6.82662049775496e+29,0.013766678981483,3765.62109375,M1
30006354,40066238,564974888.0,10394771456.0,7.64477807768903e+25,1.26865793766742e+30,0.0156108923256397,4120.66748046875,K9
30006355,40066241,1738093472.0,10277331968.0,3.12578301538619e+28,1.09124305659683e+31,0.0188155174255371,11456.7080078125,B9
30006356,40066276,203548178.0,11734867968.0,1.13776029859089e+24,4.12972951210339e+29,0.0137916123494506,2481.58911132813,M9
30006357,40066281,564434462.0,12253491200.0,1.29209656238604e+26,1.45407693525082e+30,0.0191658455878496,5261.80859375,K0
30006358,40066285,1115005460.0,11540757504.0,2.02488566774141e+27,4.45971525930017e+30,0.020453404635191,6292.87353515625,F9
30006359,40066298,798142970.0,11335516160.0,5.87381372369012e+26,2.71062204066861e+30,0.0173649322241545,5958.73046875,G2
30006360,40066310,175002718.0,9978871808.0,8.85588983647639e+23,3.78074133996886e+29,0.0159118287265301,2689.4248046875,M8
30006361,40066322,264664191.0,11569002496.0,5.41604995269322e+24,5.78374101725372e+29,0.0135131720453501,2930.4619140625,M6
30006362,40066336,730502222.0,11478952960.0,4.9881143362792e+26,2.60046502221678e+30,0.0130793219432235,5588.37451171875,G6
30006363,40066362,304660161.0,10662608896.0,7.59128136695376e+24,6.70316574863455e+29,0.0135036986321211,3304.70727539063,M4
30006364,40066376,980569089.0,10462854144.0,2.59499409925561e+27,3.96947528770751e+30,0.0140989245846868,7369.853515625,F2
30006365,40066402,505222996.0,8533148672.0,6.26831985073417e+25,1.2065610851536e+30,0.0122483111917973,4570.2529296875,K5
30006366,40066420,733188469.0,6664982528.0,2.3682055479688e+26,2.01515028846634e+30,0.0108937649056315,4873.65087890625,K3
30006367,40066422,183998916.0,12325794816.0,6.99410895628083e+23,3.46971494972751e+29,0.00666966335847974,2447.5341796875,M9
30006368,40066424,1669741557.0,7531223040.0,2.1540146766596e+28,9.23586080725537e+30,0.0137997148558497,10097.9794921875,A2
30006369,40066437,282897808.0,6275624960.0,5.52403200435394e+24,5.86587694859561e+29,0.0102117964997888,3119.740234375,M5
30006370,40066441,91823264.0,10242015232.0,8.07431281928836e+22,1.60701413612349e+29,0.0123413521796465,1824.14331054688,M2
30006371,40066450,1141445528.0,12390110208.0,3.12158872753527e+27,5.20962584785405e+30,0.0143894301727414,7801.0595703125,A9
30006372,40066464,483980944.0,5405542400.0,4.74475898550072e+25,1.12671939278588e+30,0.0118948826566339,4232.2705078125,K8
30006373,40066482,204358795.0,6052351488.0,3.48630031457582e+24,4.80359685321478e+29,0.00999249145388603,3566.54248046875,M2
30006374,40066498,307492582.0,11394992128.0,7.91761579883273e+24,6.82289398391599e+29,0.0142322350293398,3277.66088867188,M4
30006375,40066522,188632534.0,11759801344.0,9.13104103873428e+23,3.81765626766012e+29,0.0167738012969494,2372.87744140625,M0
30006376,40066533,988219424.0,10820663296.0,1.37734267454621e+27,3.37330137778238e+30,0.0183317270129919,6596.12744140625,F7
30006377,40066537,281502109.0,10592180224.0,8.2981208240664e+24,6.96813508746313e+29,0.0192888136953115,3704.99389648438,M1
30006378,40066546,237461136.0,11096689664.0,4.85786992376684e+24,5.51865796384022e+29,0.0176371671259403,3307.9140625,M4
30006379,40066557,141541810.0,10499494912.0,4.28443465366429e+23,2.91603636907698e+29,0.0111796976998448,2564.431640625,M8
30006380,40066561,615654303.0,6821193216.0,9.80779993792363e+25,1.36061080001177e+30,0.0143170999363065,4256.0546875,K8
30006381,40066593,188025246.0,10968836096.0,1.18814628299154e+24,4.1962245878647e+29,0.0187680181115866,2387.55395507813,M0
30006382,40066612,453473949.0,10491737088.0,3.61713626805376e+25,1.04178094472053e+30,0.0181448273360729,4318.75439453125,K7
30006383,40066620,1766913904.0,12137809920.0,2.57279295576886e+28,1.04889100014343e+31,0.0189127251505852,9508.6318359375,A4
30006384,40066649,176974173.0,8516606976.0,5.5461051189052e+23,3.20257181115953e+29,0.0126502243801951,2074.42309570313,M1
30006385,40066651,544479252.0,8643892224.0,5.62634871503318e+25,1.17257923817432e+30,0.0150218196213245,3958.52709960938,M0
30006386,40066658,194082012.0,9284311040.0,7.76127445466127e+23,3.60864848281081e+29,0.0113255716860294,2499.1767578125,M9
30006387,40066669,721471994.0,8879929344.0,3.93913470050449e+26,1.95629464163277e+30,0.0131101235747337,5641.1875,G6
30006388,40066696,416994011.0,8749058048.0,2.60782543307236e+25,9.68801115304944e+29,0.0160269271582365,3939.11254882813,M0
30006389,40066712,449452616.0,11405561856.0,2.81125658788583e+25,9.86717093720178e+29,0.0114994775503874,3463.61987304688,M3
30006390,40066731,527691000.0,8409958912.0,7.67516632153885e+25,1.27278944165596e+30,0.0127568803727627,4160.708984375,K8
30006391,40066744,192649717.0,8052132352.0,8.91539499763291e+23,3.79581777830741e+29,0.0119490828365088,2513.05932617188,M9
30006392,40066750,625708627.0,11557657600.0,4.11336309147603e+26,1.97329500985537e+30,0.0159029308706522,6785.64306640625,F6
30006393,40066756,334858450.0,10848695296.0,1.12294277847546e+25,7.94591731268199e+29,0.0148218031972647,3332.47900390625,M4
30006394,40066758,184588939.0,10853941248.0,1.04044500463319e+24,4.00223770632411e+29,0.0138068934902549,2604.83203125,M8
30006395,40066769,598780887.0,10014651392.0,2.48264822586489e+26,1.73033824569751e+30,0.0164654050022364,5262.6982421875,K0
30006396,40066781,745601217.0,10170889216.0,4.02425277381404e+26,1.96455341836947e+30,0.0179730970412493,5507.73388671875,G7
