"IQ5-0B9":[30001732,"K5",4619,638989,15.784,7876.4,3.20,"S"],
"OM0-8L9":[30001733,"K0",5199,622603,2.066,1031.1,27.09,"S"],
"OHT-729":[30001734,"G7",5506,809108,3.829,1910.7,22.66,"S"],
"EQJ-6F8":[30001735,"M4",3308,448205,1.155,576.3,15.78,"S"],
"U9F-0H8":[30001736,"A9",7883,1238772,6.739,3362.6,36.73,"S"],
"ETP-929":[30001737,"M3",3405,517636,4.840,2415.3,4.81,"S"],
"IJN-3N9":[30001738,"K3",4835,568188,3.389,1691.2,13.71,"S"],
"IDH-8Q8":[30001739,"K2",4967,593946,0.200,99.9,84.06,"D"],
"I80-3F6":[30001740,"K7",4380,599492,0.442,220.6,62.56,"M"],
"AQQ-KC6":[30001741,"M1",2027,99976,11.198,5587.7,0.12,"S"],
"AVH-NS6":[30001742,"M1",2128,133911,1.381,689.1,1.46,"S"],
"OT1-4R6":[30001743,"K1",5054,580861,1.140,568.8,39.65,"S"],
"ELK-6C6":[30001744,"M5",3146,356016,5.331,2660.2,2.42,"S"],
"I40-CC6":[30001745,"K9",4077,498728,4.836,2413.3,6.22,"S"],
"ILH-FF6":[30001746,"K6",4432,479983,2.320,1157.8,14.05,"S"],
"EDD-V96":[30001747,"M2",3645,474501,3.933,1962.4,5.96,"S"],
"IV0-2D6":[30001748,"M0",3946,500325,1.856,925.9,15.16,"S"],
"E5D-7H6":[30001749,"M3",3438,437448,12.936,6454.9,1.49,"S"],
"EPC-RL6":[30001750,"M8",2641,203938,2.119,1057.5,2.29,"S"],
"UH1-926":[30001751,"F5",6951,984816,5.155,2572.2,30.52,"S"],
"IST-DF6":[30001752,"M0",3874,431342,4.835,2412.5,4.79,"S"],
"OVM-BD6":[30001753,"G5",5701,600185,0.194,96.7,87.59,"D"],
"OP5-TJ6":[30001754,"G9",5345,827442,16.733,8349.7,5.29,"S"],
"E14-SF6":[30001755,"M6",3015,281020,7.977,3980.5,1.13,"S"],
"OC6-SH6":[30001756,"K1",5117,674991,14.105,7038.3,4.54,"S"],
"E1K-C46":[30001757,"M4",3309,317450,21.315,10636.3,0.57,"S"],
"E73-6F6":[30001758,"M0",2344,116987,9.413,4696.9,0.21,"S"],
"IQK-TD6":[30001759,"K6",4427,452432,0.841,419.8,33.16,"S"],
"U2M-ML6":[30001760,"F5",6985,1165044,51.624,25760.5,4.10,"S"],
"ICD-QK6":[30001761,"K6",4469,471107,0.477,238.2,52.28,"M"],
"EQL-4J6":[30001762,"M6",3035,311761,11.362,5669.8,0.91,"S"],
"EP3-N87":[30001763,"M2",3584,238617,3.953,1972.6,2.49,"S"],
"OHN-JJ7":[30001764,"G8",5448,729822,20.028,9993.8,3.91,"S"],
"ISV-2G7":[30001765,"K2",4936,489013,0.495,246.8,57.80,"M"],
"ESL-CG7":[30001766,"M7",2837,189190,0.116,57.9,37.73,"S"],
"UFK-T67":[30001767,"A6",8955,1762453,11.060,5518.8,41.24,"M"],
"UTN-847":[30001768,"F5",6936,815382,26.322,13134.5,5.12,"S"],
"ONN-DB7":[30001769,"G6",5599,647703,4.151,2071.1,16.70,"S"],
"IJN-N87":[30001770,"K5",4528,460463,0.875,436.7,33.71,"S"],
"I5D-LD7":[30001771,"K3",4833,656376,5.937,2962.7,9.42,"S"],
"A06-197":[30001772,"M1",2096,130619,0.012,6.0,74.95,"M"],
"UBD-G67":[30001773,"A8",8145,1048863,8.444,4213.7,26.82,"S"],
"ILR-HB7":[30001774,"K6",4429,500385,5.836,2912.1,5.95,"S"],
"EGP-3C7":[30001775,"M5",3045,214319,3.035,1514.6,2.16,"S"],
"OLD-T97":[30001776,"G3",5904,882914,4.742,2366.0,22.88,"S"],
"I2C-J87":[30001777,"K3",4818,781944,20.290,10124.7,3.42,"S"],
"A0T-997":[30001778,"M1",2134,94049,0.059,29.2,21.52,"S"],
"U20-V77":[30001779,"B4",24053,2635338,67.328,33596.8,52.27,"M"],
"U4H-T47":[30001780,"A3",9777,1508863,15.590,7779.4,30.30,"S"],
"IDB-K97":[30001781,"K3",4909,719637,28.487,14215.0,2.27,"S"],
"IS9-GC7":[30001782,"K9",4076,612956,1.030,514.1,33.99,"S"],
"ENH-PS5":[30001783,"M0",2214,141133,20.940,10448.9,0.11,"S"],
"OGF-FS5":[30001784,"K0",5182,618870,0.706,352.4,58.24,"M"],
"O7D-ML5":[30001785,"G2",5968,704650,20.243,10101.1,4.32,"S"],
"EC7-MP5":[30001786,"M8",2648,214471,1.174,586.0,4.40,"S"],
"U2R-FT5":[30001787,"B3",25874,2693482,54.415,27153.0,63.25,"M"],
"E8P-JP5":[30001788,"M9",2440,162582,2.434,1214.6,1.32,"S"],
"OT8-5Q5":[30001789,"K1",5121,576757,7.356,3670.9,7.17,"S"],
"UM0-VM5":[30001790,"F5",6905,921186,6.090,3039.1,24.29,"S"],
"IB2-4Q5":[30001791,"K2",4957,565122,13.611,6791.7,3.59,"S"],
"O5B-H35":[30001792,"G8",5454,868682,20.799,10378.5,4.67,"S"],
"E7N-BL5":[30001793,"M8",2706,184205,2.848,1421.3,1.57,"S"],
"AQ7-3L5":[30001794,"M1",1944,123278,0.156,77.7,9.94,"S"],
"OPQ-2Q5":[30001795,"G7",5563,772565,1.448,722.4,48.07,"M"],
"UBB-VF5":[30001796,"B9",11423,1456519,4.666,2328.2,71.80,"M"],
"I23-VP5":[30001797,"K7",4362,574385,2.015,1005.4,19.34,"S"],
"ARL-NL5":[30001798,"M1",2123,144632,3.458,1725.5,0.64,"S"],
"ITK-2T5":[30001799,"K6",4393,484550,1.795,895.5,17.92,"S"],
"ED4-SD5":[30001800,"M0",2205,138673,12.987,6480.7,0.17,"S"],
"O3K-MH5":[30001801,"G3",5851,719842,0.510,254.6,76.70,"M"],
"O3P-SM5":[30001802,"K1",5169,688350,6.278,3132.8,10.55,"S"],
"E6S-MP5":[30001803,"M0",2213,104498,0.039,19.5,36.12,"S"],
"IMC-V48":[30001804,"K5",4621,472039,10.777,5377.8,3.23,"S"],
"I1N-KB7":[30001805,"M1",3784,505938,0.688,343.2,35.21,"S"],
"E4V-3Q7":[30001806,"M0",2383,223412,3.614,1803.6,1.26,"S"],
"A6R-0Q7":[30001807,"M1",2012,115695,17.111,8538.2,0.09,"S"],
"IKG-GH7":[30001808,"M0",3860,454167,0.031,15.4,94.02,"C"],
"E98-NV7":[30001809,"M2",3536,496070,0.934,466.3,24.02,"S"],
"A3T-NV7":[30001810,"M1",2055,117315,1.351,674.1,1.19,"S"],
"EPL-CP7":[30001811,"M2",3546,386661,0.378,188.7,39.86,"S"],
"O1P-RF7":[30001812,"G2",5934,696964,6.234,3110.9,13.53,"S"],
"I9R-0H7":[30001813,"K2",4984,547477,2.631,1312.9,17.58,"S"],
"I47-757":[30001814,"K7",4296,483056,31.434,15685.6,1.01,"S"],
"OMR-7M7":[30001815,"G8",5458,814151,14.432,7201.7,6.22,"S"],
"OB0-6M7":[30001816,"G5",5704,576313,13.896,6933.9,4.56,"S"],
"EBM-GM7":[30001817,"M5",3070,245006,9.326,4653.6,0.84,"S"],
"IH3-1G7":[30001818,"M0",3980,614712,19.095,9528.3,1.96,"S"],
"OJD-KT7":[30001819,"G7",5507,690786,1.691,844.0,38.54,"S"],
"OC5-PL7":[30001820,"G3",5897,662593,3.305,1649.4,23.03,"S"],
"ELR-308":[30001821,"M2",3598,468430,4.097,2044.2,5.51,"S"],
"ED8-NM7":[30001822,"M2",3666,301937,0.593,295.8,22.07,"S"],
"IF6-M38":[30001823,"K8",4196,593326,0.511,255.0,55.66,"M"],
"I8S-VM6":[30001824,"K7",4310,568355,0.333,166.4,67.80,"M"],
"UVG-637":[30001825,"F4",7062,1106537,10.050,5015.2,19.50,"S"],
"APK-PN6":[30001826,"M2",1836,101105,1.164,580.9,0.96,"S"],
"I93-K37":[30001827,"K8",4166,485112,17.785,8874.6,1.70,"S"],
"IST-037":[30001828,"M1",3783,527419,0.995,496.6,26.88,"S"],
"EMT-JM6":[30001829,"M2",3533,313889,1.139,568.4,11.66,"S"],
"IH4-RM6":[30001830,"K4",4685,556440,1.672,834.3,24.75,"S"],
"EPH-1R6":[30001831,"M2",3619,277664,0.040,20.0,85.98,"D"],
"O9R-JK6":[30001832,"F8",6517,862510,54.562,27226.6,2.39,"S"],
"I88-KN6":[30001833,"K5",4541,585705,2.580,1287.4,16.69,"S"],
"EKH-527":[30001834,"M1",3755,351935,0.396,197.6,37.93,"S"],
"IBM-3Q6":[30001835,"K5",4559,468024,0.420,209.5,57.06,"M"],
"E2V-RR6":[30001836,"M0",2383,123731,27.531,13737.9,0.08,"S"],
"EKQ-PK6":[30001837,"M8",2577,188204,35.537,17733.1,0.12,"S"],
"OK3-177":[30001838,"K0",5204,623606,0.534,266.6,66.75,"M"],
"A11-F27":[30001839,"M1",2144,144883,20.734,10346.0,0.11,"S"],
"IP2-G57":[30001840,"K9",4034,426816,5.929,2958.8,4.13,"S"],
"U3P-8K6":[30001841,"F7",6560,778645,9.332,4656.6,12.30,"S"],
"UL8-SS6":[30001842,"F4",7061,949266,2.578,1286.6,50.51,"M"],
"O6D-VR6":[30001843,"G8",5393,612445,26.498,13222.7,2.35,"S"],
"E2R-SQ6":[30001844,"M4",3220,283259,0.236,118.0,37.64,"S"],
"IDC-8R6":[30001845,"K7",4306,454700,0.693,345.8,37.49,"S"],
"E36-127":[30001846,"M1",3687,316365,0.314,156.4,40.08,"M"],
"E7P-RV6":[30001847,"M3",3397,347860,2.914,1454.3,4.89,"S"],
"O7M-327":[30001848,"G6",5612,655402,10.340,5159.9,6.97,"S"],
"E44-DR6":[30001849,"M0",2215,113497,5.160,2575.0,0.34,"S"],
"I8B-T77":[30001850,"M0",3915,508215,0.101,50.4,85.33,"D"],
"E8V-777":[30001851,"M6",3015,298187,13.032,6502.7,0.74,"S"],
"E14-D37":[30001852,"M3",3465,216539,20.979,10468.3,0.39,"S"],
"U4V-H57":[30001853,"A8",8160,1358086,2.969,1481.3,66.68,"M"],
"E8R-867":[30001854,"M3",3416,500599,2.769,1381.7,8.08,"S"],
"ENP-3S6":[30001855,"M2",3586,498430,23.525,11738.7,1.03,"S"],
"E28-K77":[30001856,"M6",2985,248235,0.437,218.2,16.93,"S"],
"E7T-147":[30001857,"M2",3571,300215,0.597,297.9,20.91,"S"],
"UFH-F07":[30001858,"B9",13322,1866862,7.670,3827.4,73.35,"M"],
"EK4-H17":[30001859,"M0",2196,148481,8.555,4269.2,0.28,"S"],
"I9V-HL6":[30001860,"K4",4731,562683,4.522,2256.6,9.86,"S"],
"ER4-347":[30001861,"M8",2624,224736,7.784,3884.1,0.69,"S"],
"U22-RS6":[30001862,"A7",8677,946748,5.065,2527.5,40.21,"M"],
"O29-8P6":[30001863,"G6",5630,664684,5.409,2699.0,13.47,"S"],
"ES1-RC7":[30001864,"M1",3744,483167,1.067,532.6,22.55,"S"],
"UMS-T57":[30001865,"F7",6567,986114,14.622,7296.5,10.54,"S"],
"EM8-J67":[30001866,"M4",3351,312508,7.988,3985.8,1.53,"S"],
"AFV-317":[30001867,"M1",2119,190322,37.046,18486.1,0.08,"S"],
"ENM-BV6":[30001868,"M4",3266,270398,4.100,2046.1,2.39,"S"],
"O7D-L57":[30001869,"G3",5876,784214,3.380,1686.6,27.03,"S"],
"OVC-3B7":[30001870,"G7",5541,768231,4.047,2019.6,20.50,"S"],
"OCB-T07":[30001871,"G9",5381,717095,0.256,127.6,85.71,"D"],
"OFL-JN6":[30001872,"K0",5286,692930,1.031,514.3,51.86,"M"],
"APC-C87":[30001873,"M0",2162,120800,4.917,2453.5,0.37,"S"],
"ED5-BP6":[30001874,"M0",2213,184117,0.045,22.3,53.28,"M"],
"ET9-L37":[30001875,"M2",3613,489649,16.488,8227.7,1.46,"S"],
"IDQ-TR6":[30001876,"M1",3790,496546,4.973,2481.3,5.33,"S"],
"UM0-BK6":[30001877,"A9",7886,1048784,11.723,5849.8,18.89,"S"],
"EMP-V47":[30001878,"M4",3263,395270,13.651,6811.9,1.14,"S"],
"OB6-NR6":[30001879,"K2",5037,751342,14.072,7022.0,5.05,"S"],
"ILJ-HS6":[30001880,"K9",4083,546397,1.215,606.2,26.23,"S"],
"E09-DN6":[30001881,"M3",3419,523341,4.244,2117.7,5.59,"S"],
"ICN-FK6":[30001882,"K8",4158,520402,12.328,6151.5,2.66,"S"],
"O2B-B57":[30001883,"K0",5281,601594,1.551,774.1,34.11,"S"],
"E81-5S6":[30001884,"M6",3008,303597,1.455,726.1,6.73,"S"],
"OD9-HT6":[30001885,"K0",5238,725900,30.424,15181.6,2.40,"S"],
"EGM-QR6":[30001886,"M6",2984,249314,8.909,4445.8,0.86,"S"],
"ERF-077":[30001887,"M1",3726,470902,0.359,179.2,51.58,"M"],
"AS7-6S6":[30001888,"M1",2110,149725,1.156,576.6,1.97,"S"],
"I9T-S47":[30001889,"M1",3811,530497,10.963,5470.6,2.65,"S"],
"E3S-7L6":[30001890,"M3",3400,291061,0.386,192.6,27.81,"S"],
"O3F-FT6":[30001891,"K1",5115,740671,6.046,3016.7,11.75,"S"],
"OCS-2M7":[30001892,"F7",6543,840975,2.806,1400.3,39.29,"S"],
"IFB-5V7":[30001893,"K9",4023,476848,3.957,1974.3,7.03,"S"],
"IGV-BV7":[30001894,"K8",4202,754509,2.736,1365.5,18.71,"S"],
"I5T-J08":[30001895,"K2",5025,600348,24.592,12271.5,2.19,"S"],
"I8L-4S7":[30001896,"K7",4360,578826,1.265,631.3,29.66,"S"],
"U6V-VQ7":[30001897,"F3",7221,1091849,26.371,13159.1,7.80,"S"],
"E3M-QS7":[30001898,"M8",2656,221143,38.348,19135.9,0.14,"S"],
"EHG-648":[30001899,"M3",3478,442096,0.208,103.7,62.34,"M"],
"E9F-DT7":[30001900,"M5",3112,355116,15.708,7838.1,0.80,"S"],
"URL-338":[30001901,"F7",6569,923101,11.763,5869.7,12.05,"S"],
"AJM-2Q7":[30001902,"M1",2068,100550,2.273,1134.3,0.59,"S"],
"UP0-KH7":[30001903,"A8",8433,952628,6.897,3441.5,30.37,"S"],
"I79-328":[30001904,"K3",4797,492184,0.984,490.9,35.43,"S"],
"IP8-8H7":[30001905,"K4",4703,748343,0.954,476.2,51.05,"M"],
"E7B-PH7":[30001906,"M8",2599,199274,0.037,18.3,69.62,"M"],
"EK8-438":[30001907,"M2",3673,535877,2.374,1184.9,11.51,"S"],
"UMH-JM7":[30001908,"F5",6874,1066503,8.709,4345.8,20.48,"S"],
"EB2-LT7":[30001909,"M8",2694,230453,0.018,8.9,87.01,"D"],
"EK5-528":[30001910,"M4",3263,260381,8.421,4202.0,1.11,"S"],
"I84-HQ7":[30001911,"K6",4416,595097,3.107,1550.6,13.59,"S"],
"EDN-JR7":[30001912,"M6",2949,306010,4.574,2282.5,2.10,"S"],
"ASK-N08":[30001913,"M2",1740,90219,19.836,9898.0,0.04,"S"],
"EFP-QV7":[30001914,"M1",3681,469039,10.908,5442.9,2.16,"S"],
"UP5-F67":[30001915,"A8",8223,1194633,25.000,12474.9,11.38,"S"],
"EQ4-VC7":[30001916,"M3",3368,263749,0.285,142.2,32.06,"S"],
"AG9-CV6":[30001917,"M2",1832,116096,8.907,4444.8,0.15,"S"],
"I8H-K67":[30001918,"K6",4488,770023,24.272,12111.5,2.49,"S"],
"EQS-TT6":[30001919,"M4",3330,221850,0.141,70.4,45.98,"M"],
"EQS-FH7":[30001920,"M5",3096,289360,4.999,2494.5,1.95,"S"],
"ILN-J97":[30001921,"K4",4740,506198,10.654,5316.5,3.72,"S"],
"E2P-067":[30001922,"M0",2300,199018,4.940,2465.1,0.75,"S"],
"I6S-L87":[30001923,"K8",4164,585567,0.911,454.6,36.92,"S"],
"ED4-M77":[30001924,"M4",3225,195758,27.866,13905.0,0.23,"S"],
"ARB-167":[30001925,"M1",2107,156725,0.068,33.9,32.23,"S"],
"IFL-0L7":[30001926,"K4",4667,558206,1.787,891.9,23.24,"S"],
"AG3-DC8":[30001927,"M1",1958,113543,0.053,26.5,25.43,"S"],
"O9K-2F7":[30001928,"G9",5361,696567,2.668,1331.2,25.55,"S"],
"EHQ-9G7":[30001929,"M3",3508,434000,0.803,400.5,23.46,"S"],
"ETQ-488":[30001930,"M0",2360,112293,0.046,22.8,37.20,"S"],
"IM3-S77":[30001931,"M0",3919,309190,0.038,19.2,89.38,"D"],
"AQJ-LR7":[30001932,"M2",1919,107978,1.440,718.6,0.90,"S"],
"I0T-N68":[30001933,"K4",4687,607039,2.315,1155.3,20.26,"S"],
"O10-QH7":[30001934,"K0",5238,755970,18.849,9405.9,4.06,"S"],
"AH4-7K7":[30001935,"M1",2084,148891,1.026,512.0,2.16,"S"],
"I9S-L17":[30001936,"K9",4064,583703,7.451,3718.1,4.88,"S"],
"IGC-4S6":[30001937,"K2",4973,589186,17.705,8835.0,2.92,"S"],
"IFJ-318":[30001938,"M1",3780,507133,1.267,632.3,20.64,"S"],
"O5S-VV6":[30001939,"G9",5318,540555,0.841,419.7,48.99,"M"],
"OLK-5T7":[30001940,"G1",6110,617007,0.369,183.9,80.66,"D"],
"ON6-017":[30001941,"K0",5230,769188,45.125,22517.2,1.73,"S"],
"I72-HV6":[30001942,"K6",4454,507810,6.432,3209.4,5.56,"S"],
"EJD-617":[30001943,"M5",3178,315297,1.881,938.5,5.99,"S"],
"E9C-M08":[30001944,"M4",3233,366534,31.727,15832.0,0.44,"S"],
"EQG-G17":[30001945,"M5",3051,341649,15.959,7963.7,0.73,"S"],
"OKS-257":[30001946,"F9",6248,849523,3.510,1751.6,31.13,"S"],
"ED1-N67":[30001947,"M2",3523,204122,5.856,2922.1,1.35,"S"],
"IDH-987":[30001948,"K3",4872,782687,8.993,4487.6,7.83,"S"],
"E42-H67":[30001949,"M2",3585,336735,0.185,92.2,57.44,"M"],
"OF0-B47":[30001950,"F8",6361,825056,16.418,8192.7,7.18,"S"],
"I8J-R97":[30001951,"K3",4843,821499,25.183,12566.1,2.95,"S"],
"IKP-FH9":[30001952,"K9",4082,493995,14.823,7396.9,2.02,"S"],
"I96-QR9":[30001953,"K2",4988,832912,3.249,1621.3,23.35,"S"],
"ID1-3L9":[30001954,"M0",3948,474792,7.954,3969.3,3.38,"S"],
"I43-J49":[30001955,"K5",4613,715746,1.222,609.6,40.63,"M"],
"OMM-JL9":[30001956,"K1",5120,731399,9.514,4747.5,7.42,"S"],
"OH3-HK9":[30001957,"G9",5389,695707,3.557,1774.8,19.76,"S"],
"I85-JN9":[30001958,"K4",4730,591703,11.414,5695.6,4.18,"S"],
"IQC-TC9":[30001959,"K3",4898,539808,1.640,818.3,26.05,"S"],
"A80-SP9":[30001960,"M0",2192,132906,0.047,23.4,38.93,"S"],
"IJK-4M9":[30001961,"K6",4403,614888,8.764,4373.3,5.06,"S"],
"E18-RV9":[30001962,"M4",3310,505924,9.244,4613.0,2.34,"S"],
"IQ8-VB9":[30001963,"K7",4387,486864,3.111,1552.2,10.56,"S"],
"ENQ-MC9":[30001964,"M4",3205,419356,5.730,2859.2,2.84,"S"],
"I8M-K59":[30001965,"K8",4236,536507,22.273,11114.4,1.58,"S"],
"A9M-9G9":[30001966,"M1",1993,102626,31.002,15470.0,0.04,"S"],
"E7J-GD9":[30001967,"M5",3099,278462,28.916,14429.3,0.32,"S"],
"EF0-NH9":[30001968,"M2",3677,328816,8.147,4065.5,1.87,"S"],
"I0L-M79":[30001969,"K2",4995,634736,1.745,871.0,30.19,"S"],
"IF4-B39":[30001970,"K6",4447,550627,10.870,5424.3,3.63,"S"],
"OJ0-PP7":[30001971,"G7",5547,705767,2.887,1440.8,25.42,"S"],
"IB3-PQ6":[30001972,"K5",4596,491153,3.905,1948.4,9.22,"S"],
"EKV-Q27":[30001973,"M2",3678,344259,18.048,9005.9,0.89,"S"],
"IQ1-0C7":[30001974,"K6",4434,457401,1.953,974.6,15.68,"S"],
"UVK-1D7":[30001975,"F4",7002,856019,5.337,2663.2,25.77,"S"],
"I46-JL7":[30001976,"K8",4141,547058,7.131,3558.2,4.86,"S"],
"ES4-QD7":[30001977,"M4",3246,265835,2.692,1343.1,3.53,"S"],
"IJD-297":[30001978,"K7",4332,517387,3.192,1592.6,10.85,"S"],
"OMH-5Q6":[30001979,"G9",5368,694241,1.185,591.4,48.35,"M"],
"U3Q-B17":[30001980,"F6",6745,760522,1.892,944.3,49.26,"M"],
"UD3-5F7":[30001981,"F1",7503,964902,10.615,5296.7,17.41,"S"],
"EPS-6K6":[30001982,"M0",2242,203378,4.328,2159.6,0.85,"S"],
"IP4-737":[30001983,"K8",4177,452786,13.045,6509.5,2.14,"S"],
"ECR-RH7":[30001984,"M1",3744,277087,0.439,219.0,27.16,"S"],
"EKM-B67":[30001985,"M0",2282,115089,11.446,5711.5,0.16,"S"],
"UT8-497":[30001986,"A9",7966,1157231,7.192,3588.6,33.05,"S"],
"E8R-DT6":[30001987,"M0",2270,132254,9.132,4557.1,0.24,"S"],
"E31-937":[30001988,"M0",2236,130498,53.287,26590.4,0.04,"S"],
"ENL-MD7":[30001989,"M1",3702,484645,5.246,2618.0,4.71,"S"],
"EGN-S77":[30001990,"M9",2424,158550,7.356,3670.8,0.42,"S"],
"I7M-TR8":[30001991,"K9",4122,511871,23.118,11536.1,1.37,"S"],
"IP5-RK9":[30001992,"M0",3959,480390,1.302,649.6,20.34,"S"],
"O9P-2D9":[30001993,"G8",5393,951740,13.194,6583.7,8.05,"S"],
"EML-BH9":[30001994,"M2",3675,271351,0.437,218.2,25.91,"S"],
"I81-CJ9":[30001995,"K8",4157,533107,9.656,4818.1,3.50,"S"],
"IR8-LM9":[30001996,"K5",4595,757520,4.043,2017.3,14.96,"S"],
"E96-VH9":[30001997,"M5",3102,245921,27.530,13737.2,0.29,"S"],
"UCM-5H9":[30001998,"A8",8261,1147806,8.141,4062.4,31.09,"S"],
"EH5-8H9":[30001999,"M7",2774,194163,24.478,12214.5,0.20,"S"],
"IH7-1F9":[30002000,"M1",3791,531791,14.384,7177.7,2.01,"S"],
"I7M-FF9":[30002001,"K7",4341,461753,0.581,290.0,43.80,"M"],
"ING-1D9":[30002002,"M0",3979,438852,23.880,11916.4,1.04,"S"],
"O0G-2N9":[30002003,"G5",5721,753076,4.246,2118.6,20.15,"S"],
"EG7-SN9":[30002004,"M9",2452,185192,0.454,226.3,8.33,"S"],
"ID2-9P9":[30002005,"K5",4581,776036,54.451,27170.8,1.16,"S"],
"EP4-KG9":[30002006,"M0",2395,131424,0.101,50.3,22.77,"S"],
"I9V-PB9":[30002007,"K3",4835,558346,11.211,5594.0,4.12,"S"],
"ERM-N39":[30002008,"M8",2631,199168,2.596,1295.4,1.80,"S"],
"EPR-TG9":[30002009,"M1",3717,481501,5.744,2866.3,4.30,"S"],
"OH9-90B":[30002010,"K0",5209,852666,5.441,2714.8,15.84,"S"],
"OR6-V78":[30002011,"G8",5418,559850,7.510,3747.5,7.45,"S"],
"EN1-H78":[30002012,"M9",2471,177510,2.186,1090.6,1.67,"S"],
"E8L-HP8":[30002013,"M4",3351,334943,1.590,793.2,8.33,"S"],
"E86-MK8":[30002014,"M2",3677,289640,0.407,203.0,29.63,"S"],
"EN5-NC8":[30002015,"M0",2220,156863,2.848,1421.2,0.92,"S"],
"UHJ-GL8":[30002016,"B7",16220,2962459,20.553,10255.8,71.28,"M"],
"IGR-768":[30002017,"K2",4962,519458,5.498,2743.3,7.99,"S"],
"ISC-6R8":[30002018,"K7",4309,512117,64.854,32362.1,0.53,"S"],
"EK9-B68":[30002019,"M9",2445,210617,8.735,4358.7,0.51,"S"],
"ER3-078":[30002020,"M6",3003,247371,11.221,5599.2,0.68,"S"],
"I4G-Q78":[30002021,"K4",4734,608420,13.129,6551.2,3.77,"S"],
"IMH-0K8":[30002022,"K7",4350,561033,2.447,1221.0,15.57,"S"],
"U4D-TK8":[30002023,"A9",8009,1386846,2.544,1269.6,70.52,"M"],
"E15-TC8":[30002024,"M6",2964,253081,8.838,4410.0,0.87,"S"],
"EL0-1N8":[30002025,"M0",2370,141552,0.073,36.3,32.33,"S"],
"E8J-778":[30002026,"M2",3552,339377,17.455,8709.9,0.85,"S"],
"ELT-7Q8":[30002027,"M3",3483,429111,10.121,5050.5,1.90,"S"],
"ENN-008":[30002028,"M2",3634,304394,16.223,8095.1,0.84,"S"],
"AS5-DF8":[30002029,"M0",2191,150549,10.993,5485.6,0.22,"S"],
"EQV-KB8":[30002030,"M2",3622,463645,1.652,824.2,13.48,"S"],
"EPL-728":[30002031,"M1",3744,435020,15.912,7940.2,1.39,"S"],
"OJN-8T7":[30002032,"G2",5975,821995,12.787,6380.8,8.25,"S"],
"IVP-KF8":[30002033,"K5",4605,516164,5.475,2732.2,7.03,"S"],
"OHL-RL7":[30002034,"K2",5030,631080,9.190,4585.6,6.23,"S"],
"O4Q-F78":[30002035,"G8",5436,708899,2.577,1285.8,27.42,"S"],
"OH7-6L7":[30002036,"G4",5767,911138,23.186,11569.7,4.88,"S"],
"I3R-R98":[30002037,"K7",4361,532012,30.209,15074.1,1.21,"S"],
"E92-VJ7":[30002038,"M2",3675,300131,14.458,7214.6,0.94,"S"],
"E63-FL7":[30002039,"M0",2258,176527,0.008,3.8,89.33,"D"],
"A99-V28":[30002040,"M0",2184,130204,1.299,648.1,1.56,"S"],
"EP2-T28":[30002041,"M2",3663,356264,0.645,321.6,24.57,"S"],
"I59-718":[30002042,"K2",4998,791316,5.094,2542.0,14.46,"S"],
"E9V-VH7":[30002043,"M4",3298,483885,0.952,475.1,20.61,"S"],
"EVL-3R7":[30002044,"M2",3593,442052,30.890,15414.0,0.68,"S"],
"EMQ-1J7":[30002045,"M8",2585,134102,16.307,8136.9,0.17,"S"],
"I5B-TG7":[30002046,"K4",4763,774644,3.277,1635.4,19.86,"S"],
"EVR-VF7":[30002047,"M9",2516,229572,0.797,397.9,6.46,"S"],
"O68-N68":[30002048,"K0",5171,737776,0.435,217.3,76.30,"M"],
"U40-668":[30002049,"F4",7012,1004993,51.318,25607.8,3.46,"S"],
"U63-188":[30002050,"A6",8922,1147796,18.070,9017.1,16.96,"S"],
"UNN-R78":[30002051,"F6",6722,1044954,0.342,170.8,91.23,"C"],
"O33-FT7":[30002052,"G6",5601,674540,3.271,1632.2,21.90,"S"],
"AHB-108":[30002053,"M0",2186,138589,0.074,37.0,27.71,"S"],
"E0J-R38":[30002054,"M8",2593,222977,1.728,862.3,3.03,"S"],
"OQ5-1R7":[30002055,"G0",6144,824065,26.001,12974.6,4.28,"S"],
"E91-4C8":[30002056,"M7",2847,194775,18.363,9163.1,0.28,"S"],
"EJR-7V7":[30002057,"M4",3206,250528,2.782,1388.0,3.11,"S"],
"ETR-L28":[30002058,"M7",2847,229735,0.139,69.5,39.57,"S"],
"ISJ-TP8":[30002059,"K4",4728,539579,0.108,53.9,89.04,"D"],
"EKG-258":[30002060,"M7",2822,234675,0.115,57.2,45.91,"M"],
"ONR-V08":[30002061,"G5",5725,612100,6.880,3433.2,9.91,"S"],
"AN6-CT7":[30002062,"M2",1893,139485,8.512,4247.4,0.20,"S"],
"ESS-5S7":[30002063,"M6",2917,279181,0.321,160.0,24.90,"S"],
"EQB-8C8":[30002064,"M9",2481,145748,1.074,535.9,2.69,"S"],
"EB7-658":[30002065,"M5",3043,312587,2.391,1192.9,4.34,"S"],
"I2K-T78":[30002066,"M1",3818,407995,2.487,1241.1,8.45,"S"],
"UC3-S18":[30002067,"F3",7275,1275332,7.807,3895.5,29.97,"S"],
"EJ7-TV7":[30002068,"M9",2448,169416,8.273,4128.3,0.41,"S"],
"E5D-628":[30002069,"M4",3238,345718,0.257,128.4,42.75,"M"],
"A75-FG8":[30002070,"M2",1851,124202,0.074,37.0,18.96,"S"],
